year,id,name,branch,genre,cityname,area,location,path,lng,lat,pricelevel,star,taste,environment,service,comments,tags,dishs,groupon,delivery,open_year,survival
2021,126,过桥米线·黄焖鸡,,小吃快餐,上海,宝山区,真大路441号（环镇南路与真大路交叉口）,距地铁7号线大场镇站3号口步行1.5km,121.396837,31.296344,below50,3.7,3.7,3.7,3.7,21,粤式早茶_有无烟区_人均30以内_沿街餐厅_人均50以内,虾糕米线_3|肥羊米线_2|金针茹_1|黄焖排骨饭_1|鸭腿米线_1|黄焖牛肉饭_1|统一绿茶_1|锅巴_1|凉面_1|里脊肉_4|肥肠米线_7|鸭腿酸辣粉_1|牛肉片_1|招牌米线_1|豆皮酸辣粉_1|鹌鹑蛋_1|农夫山泉水_1|木耳_1|黄焖鸭腿_1|肥肠粉_1|牛肚_1|肥肠_2|凉皮_2|统一红茶_1|鱼豆腐_1|肥牛酸辣粉_1|豆芽_1|黄花菜_2|鸭胗酸辣粉_2|青菜_1|香葱鱼丸米线_1|土豆_2|火腿_2|笋片_1|里脊米线_1|肥牛米线_7|黄焖鸡米饭_5|康师傅酸梅汤_1|贡丸_1|三得利拿铁咖啡饮料_2|荷包蛋_1|笋尖酸辣粉_1|蟹棒_1|金针菇酸辣粉_1|黄焖小酥肉_1|海带酸辣粉_1|鸡肉_1|肥羊卷_1|,0,1,2015,1
2021,127,走街串香,,小吃快餐,上海,宝山区,淞发路901弄翔腾生活广场3栋110室,位于祥腾生活广场内,121.475423,31.342079,below50,3.9,3.8,3.8,3.9,160,10人以下包厢_复古主题餐厅_10人－20人包厢_有沙发位,大江汉堡_10|花菜_9|鸡皮_5|馒头_1|炸馄饨_16|臭豆腐_7|嫩嫩里脊肉_2|金针菇_2|鸡尖_28|香酥鸡_26|鸡蛋炒面_3|小年糕_42|炸猪排_16|江小白_3|甜辣酱_1|薯条_12|香菇_14|鸡腿_52|田螺肉_4|鱿鱼须_3|猪肝_31|蒜苔_18|小肉_75|鸡肫_3|螺丝肉_21|藕饼_11|十三香龙虾_1|鸡心_33|火腿肠_6|掌中宝_3|,0,0,2018,1
2021,128,汉堡王,新业坊店,小吃快餐,上海,宝山区,逸仙路1328号新业坊9幢103室,距地铁3号线殷高西路站1号口步行170m,121.479438,31.321099,below50,3.9,4.2,4.2,4.2,481,无接触外卖/自提,王道嫩香鸡块_29|霸王鸡盒_11|双层藤椒鸡排堡_2|巧克力新地_2|法式香草烤翅_1|火辣小龙虾烤鸡腿皇堡_31|狠霸王牛堡_30|红烩牛肉安格斯厚牛堡_4|霸辣鳕鱼双人餐_1|澳白_2|奥利奥玫瑰荔枝风味King甜筒_8|果木香风味火烤鸡腿堡_10|洋葱圈_2|火龙果粒粒奶盖_1|整块火烤鸡腿麦芬_1|薯霸王_97|清甜拿铁小食餐_5|暴风奥利奥旋脆_5|双层天椒皇堡_2|红烩牛肉国王堡_2|满心红豆派_5|王道椒香鸡腿_18|双层香脆鸡排堡_3|KING暴风草莓酷黑奥利奥_2|摩卡炸鸡双人餐_1|king暴风草莓炫脆可可力_15|霸王鸡条_9|樱桃朗姆系列冰淇淋_4|马卡龙系列冰淇淋_4|王道川蜀鸡翅_1|汁汁霸脆翅_1|芝士牛肉堡_8|煎蛋小皇堡_21|新2层芝士牛堡_2|小小国王鳕鱼堡餐_2|黑椒培根皇堡_7|火炬冰淇淋_6|卡布基诺_1|双层满足单人餐_1|薯条_31|狠霸王鸡堡_14|德州烟熏安格斯厚牛堡_4|华夫冰激凌_2|双层原味皇堡_2|黑糖波波奶茶_1|双层牛肉汉堡套餐_58|咖啡_9|红烩牛肉皇堡_6|菠萝莎莎皇堡_3|圆筒冰激凌_3|,1,1,2019,1
2021,129,绝味鸭脖,顾村公园地铁站店,小吃快餐,上海,宝山区,顾村公园地铁站3号口出,距地铁7/15号线顾村公园站3号口步行70m,121.367892,31.346607,below50,3.3,3.4,3.5,3.4,33,人均30以内_人均50以内_随便吃吃_学生党吃饭,麻辣鸭脖_7|微辣鸭脖_1|招牌凤爪_1|招牌鸭头_5|招牌鸡翅尖_1|五香鸭锁骨_3|黑鸭翅中_5|,0,1,2016,1
2021,130,久久丫鸭脖,共江路3店,小吃快餐,上海,宝山区,共江路1261号,距地铁1号线通河新村站2号口步行470m,121.439326,31.329253,below50,3.7,3.8,3.9,3.8,246,夜宵,豆腐乾_2|招牌不辣鸭掌_3|微辣鸭掌_2|虎皮凤爪_2|香卤猪耳_1|不辣三拼_1|香卤海带结_2|香卤藕片_5|武汉原味鸭脖_3|,1,1,2018,1
2021,131,蚝虾荟•龙虾•生蚝,顾北路店,小吃快餐,上海,宝山区,顾北路684-686号一层西侧部分,距地铁7/15号线顾村公园站2号口步行1.4km,121.381889,31.352441,below50,3.6,3.6,3.7,3.7,104,团队套餐_有儿童餐_有沙发位_有儿童游乐区_停车免费,香菇面筋传菜_1|辣肉浇头_1|韭黄炒肉丝_2|外婆红燒肉_2|金牌鸭头_1|越晟招牌炒饭_2|芹菜炒香干_1|洋葱大肠_1|雪菜肉丝面_5|雪菜肉丝炒年糕_3|回锅肉饭_1|越晟私房牛肉面_4|虾仁汤包_2|碳烤羊肉串_3|锅贴饺_5|肉丝炒面_5|麻婆豆腐盖浇饭_1|崇明三黄鸡_1|上海炒面_3|豆花_2|阳春面_1|小笼包_4|新疆红柳羊肉_1|咸肉冬瓜汤_1|蒜泥小龙虾_4|,0,0,2016,1
2021,132,福建鲜里香馄饨,武威东路店,小吃快餐,上海,宝山区,武威东路462号,距地铁15号线武威东路站1号口步行950m,121.397085,31.278075,below50,3.4,3.4,3.4,3.3,29,免预约_代金券_中式早餐_牛肉面_可外卖,荠菜鲜肉大馄饨_1|千里香小馄饨_4|荠菜虾仁大馄饨_1|卤蛋_2|,0,1,2014,1
2021,133,沙县小吃,,小吃快餐,上海,宝山区,镜泊湖路716号,距地铁7/15号线顾村公园站5号口步行350m,121.365912,31.345359,below50,3.6,3.6,3.6,3.6,15,街边小店_有无烟区_沿街餐厅_人均30以内_人均50以内,老干妈炒饭_4|宝岛卤肉饭_1|剁椒牛肉饭_1|莲子猪肚汤_1|雪菜蛋炒饭_1|飘香拌面_1|柳叶蒸饺_1|茶树菇老鸭汤_1|西红柿鸡蛋面_1|肉丝蛋炒面_1|回锅肉饭_1|乌鸡汤馄饨_1|美味鸡腿饭_1|炒米粉_9|西红柿鸡蛋汤面_1|花旗参鸽子汤_2|牛腩炒面_3|,0,1,2016,0
2021,134,麦当劳,上大路DT店,小吃快餐,上海,宝山区,沪太路3100号,距地铁7号线上大路站1号口步行440m,121.402954,31.318572,below50,4.1,4.1,4.2,4,411,有咖啡厅_放心餐厅_西式早餐_有无烟区,麦辣鸡翅特价_2|板烧鸡腿堡套餐_15|双层大脆鸡扒麦满分_1|蜜桃风味派_2|鸡骨鸡腿_1|买珍珠奶茶送麦辣鸡翅_33|圆筒冰淇淋_2|无辣不欢单人餐_2|大脆鸡麦满分早餐套餐_1|海陆空双层满足餐_1|那么大鸡排_1|霆锋曲奇麦旋风_2|大将巨无霸_2|吉士炒双蛋堡_1|火腿扒麦套餐_1|法式珍虾厚牛汉堡_2|脆香油条_2|栗子风味优品豆浆_1|零度可乐_1|麦麦脆汁鸡_1|奥利奥麦旋风两份卡券_1|热摩卡_5|巨无霸套餐_17|芒果派_2|鲜煮咖啡_2|团团圆圆鸡盒_1|薯条_47|醒醒拿铁_2|香辣鸡翅_2|霆锋曲奇新地_2|黄金馒头_1|安格斯厚牛培根堡套餐_4|五色嫩鸡麦饭卷_3|麦麦脆汁鸡琵琶腿_2|星厨鲜脆纯牛堡_2|美洲风味三文鱼堡_1|双层吉士汉堡_6|不素之霸双层牛肉堡双重满足餐_9|麦辣鸡腿堡冰拿铁套餐_1|火腿扒蛋麦煎饼配脆薯饼_1|麦辣鸡腿堡麦乐鸡餐_22|法式柠香鸡腿汉堡_4|麦麦脆汁鸡配可乐_1|披萨_1|椒盐金脆鸡翅_1|香芋派_10|椰子水饮鸡翅下午茶_2|麦香鸡_2|新客麦辣鸡腿汉堡_1|辣味麦乐鸡_1|,1,1,2014,1
2021,135,沪膳八鲜面坊,,小吃快餐,上海,宝山区,园庆路268号2栋1层-1,,121.344653,31.315263,below50,3.8,3.8,4,4,39,可停车_可拼桌_有WIFI_可自助结账_免费wifi,鸡汤面_5|狮子头_2|招牌鳝丝_12|雪菜肉丝_3|特制蘸料_1|响油鳝丝_9|素鸡_2|水晶虾仁_2|雪菜肉丝面_1|白斩鸡_22|红烧肉_1|菌菇面筋_1|酱爆猪肝_9|葱油拌面_17|黄鱼面_11|雪菜目鱼_6|上海熏鱼_6|酸菜鱼_3|蚝油牛肉_3|卤蛋_3|炸酱拌面_3|,0,1,2020,1
2021,136,炉桥手擀面,,小吃快餐,上海,宝山区,锦秋路809弄113号一层,距地铁7号线上海大学站1号口步行260m,121.383902,31.323034000000003,below50,3.8,3.7,3.7,3.7,27,有无烟区_学生党吃饭_随便吃吃_人均30以内_早餐,荷包蛋_1|小青菜_1|家常鸡杂手擀面_8|手撕鸡丝手擀面_12|香酥鸡腿手擀面_7|香酥鸡腿粉丝_2|香脆鸡皮_1|手撕鸡丝泡饭_2|香酥鸡腿_2|香脆鸡皮手擀面_1|家常鸡杂粉丝_1|,0,1,2016,1
2021,137,千里香馄饨王,长江南路店,小吃快餐,上海,宝山区,长江南路530弄172号,距地铁3号线长江南路站2号口步行1.1km,121.476697,31.337698,below50,3.7,3.7,3.6,3.5,10,沿街餐厅_中式早餐_人均30以内_人均50以内_早餐,荠菜肉小馄饨_2|卤蛋_1|千里香小馄饨_1|,0,0,2015,1
2021,138,河南红烧牛肉面,,小吃快餐,上海,宝山区,祁北东路152号,距上坤上街步行1.1km,121.348451,31.424721,below50,3.5,3.5,3.5,3.5,10,有WIFI_人均50以内_沿街餐厅_免费wifi_学生党吃饭,猪耳朵_1|红烧牛肉拌拉面_6|羊肉烩面_2|红烧牛肉炒面_1|黄焖猪爪_1|猪头肉_2|口水鸡_2|牛肉烩面_2|黄焖鸡饭_1|酸辣黑木耳_2|骨头汤_1|咸肉汤_1|凉拌香辣羊肉_3|砂锅牛肉酸辣粉_2|,0,0,2015,1
2021,139,开心麻辣烫,新崇南路店,小吃快餐,上海,崇明区,新崇南路365号,距八一广场步行250m,121.389649,31.6222,below50,3.7,3.7,3.7,3.7,2486,午市可用_牛蛙好吃_4-6人套餐_下午茶可用_可刷卡,蟹肉棒_3|黑鱼_2|千夜豆腐_3|鸭血_3|空心菜_1|西兰花_1|鹌鹑蛋_1|生菜_4|乌冬面_4|烩面_1|骨肉相连_1|日本豆腐_1|大白菜_1|香菇贡丸_8|腐竹_5|鲶鱼_4|干锅牛蛙_2|火腿片_2|章鱼丸_1|藕片_1|火腿肠_1|兰花豆腐_1|鸡中翅_1|培根蛋炒饭_1|泡椒凤爪_5|花生米_2|红肠_1|麻辣烫_6|干锅鸡_4|十三香龙虾_2|粉丝_1|米粉_1|金针菇_10|娃娃菜_4|椒盐龙虾_3|松花皮蛋_2|鱼豆腐_1|香锅虾_1|脆骨波波肠_1|菠菜_5|开花肠_2|虾糕_1|小白菜_1|平菇_1|凉拌海带丝_8|毛血旺_1|自蔬菜_1|包心贡丸_5|荷包蛋_1|撒尿牛丸_1|,1,1,2012,0
2021,140,陕西风味,新崇南路店,小吃快餐,上海,崇明区,新崇南路159号,距八一广场步行260m,121.392515,31.62177100000001,below50,3.6,3.6,3.5,3.5,20,现做现卖_可在店食_人均30以内_中餐_吃点好的,肉夹馍_7|牛肉面_1|羊肉汤_1|凉皮_5|爆鱼面_1|羊肉泡馍_7|韭菜水饺_2|芹菜饺_1|,0,0,2013,1
2021,141,正新鸡排·炸鸡烧烤,崇明店,小吃快餐,上海,崇明区,城桥镇八一路145号,距八一广场步行200m,121.390773,31.62138400000001,below50,3.6,3.7,3.7,3.7,4976,2-3人套餐_服务热情_单人套餐_人均30以内_有wifi,香辣味大鸡排_14|烤串儿_2|馕坑肉_1|炸鸡排_2|火爆鱿鱼须_2|烤牛肉_1|正新原味鸡排_3|黄金脆皮鸡排果汁_1|正新里脊串_1|酸梅汁_17|香撕鸡汉堡_1|里脊肉_1|秘制鸭肠_3|炭烤腿肉串_4|阿拉伯烤肉（2串）_1|小鱿鱼串_1|开花肠_7|俄罗斯鸡肉串_6|咖喱味鸡排_18|深海大鱿鱼_6|鸭脖_1|疯狂烤翅_5|香辣鸡排_12|正新里脊肉串_1|鸡肉饼汉堡_1|正新鸡排整块不切_35|羊肉串_2|香肠_1|,1,1,2015,0
2021,142,千里香馄饨,陈家镇店,小吃快餐,上海,崇明区,陈家镇陈南村陈家镇425号,距名岛生活广场步行620m,121.801449,31.501768,below50,3.4,3.4,3.4,3.4,3,人均30以内_人均50以内_早餐_学生党吃饭_随便吃吃,荠菜大馄饨_1|,0,1,2016,1
2021,143,夜德贤特色馄饨店,,小吃快餐,上海,崇明区,向化镇向民路211号,,121.71501299999998,31.523871000000003,below50,3.8,3.8,3.7,3.7,197,网红店_人均30以内_性价比高_干净卫生,大馄饨_30|老白酒_2|菜肉馄饨_5|三宝_1|鲜肉馄饨_32|一汤一拌_16|汤馄饨_19|,0,0,2015,1
2021,144,一番亭汉堡,,小吃快餐,上海,徐汇区,江苏路街道昭化东路120号（近曹家堰路）,距地铁2/11号线江苏路站4号口步行1.2km,121.429503,31.216415,below50,3.5,3.4,3.4,3.4,17,异国风情_英式下午茶_韩国风情_书店下午茶_有吸烟区,辣鸡排_2|韩式鸡腿卷_5|鱿鱼酥_4|骨肉相连_1|香牛肉汉堡_1|章鱼小丸子_4|珍珠奶茶_3|,0,0,2008,1
2021,145,紫薇美食苑,,小吃快餐,上海,徐汇区,上海师范大学东部,距地铁12/15号线桂林公园站1号口步行1.2km,121.418712,31.163193,below50,3.8,3.7,3.8,3.7,110,份量大_复古_有萌宠_现做现卖_价格实惠,麻辣烫_15|烧鸭饭_8|花椒鸡_1|鱼片捞饭_1|炖蛋_2|冬瓜排骨砂锅_1|蛋饼_1|茄汁龙利鱼_10|菜包_1|石锅三样_2|柠檬金汤鱼_1|蒜香小龙虾_9|小龙虾夜市_2|蛋包饭_2|辣酱汤_1|三鲜砂锅_1|煲仔饭_24|羊肉水饺_1|四菜一汤_1|大盘鸡拌面_7|麻辣小龙虾_7|牛肉咖喱_1|土豆粉_1|蜜制叉烧饭_12|烧味双拼饭_16|牛蛙捞饭_1|鲜肉月饼_1|陕西哨子面套餐_5|肉夹馍_6|带鱼状菌菇_1|麻辣香锅_1|糖醋排条_1|蛋炒饭_1|冒菜_1|大排面_2|鸡腿_1|紫薯粥_1|,0,0,2016,1
2021,146,雅米韩式纸杯拌饭炸鸡,,小吃快餐,上海,徐汇区,龙华中路759号,距地铁7/12号线龙华中路站6号口步行30m,121.452435,31.186111,below50,3.6,3.6,3.6,3.6,16,学生党吃饭,韩式牛肉拌饭_3|全素拌饭_1|炸鸡腿_5|韩国进口柚子茶_2|韩式炸酱拌饭_1|炸鸡翅_4|韩式米汁_1|金枪鱼拌饭_1|,0,0,2018,0
2021,147,小张生煎,龙吴路店,小吃快餐,上海,徐汇区,龙吴路2388弄116号,,121.453842,31.124427,below50,3.6,3.7,3.5,3.7,34,有无烟区_有充电线_有充电宝_沿街餐厅_人均30以内,鸡蛋肉丝炒面_3|辣肉拌面_4|素鸡冷面_2|牛肉粉丝汤_3|小馄饨_3|原味豆浆现磨_1|葱油拌面_1|鸡蛋肉丝炒河粉_1|大排冷面_1|辣肉冷面_4|蔬菜生煎_2|锅贴_23|豆花_2|,0,1,2017,1
2021,148,珊珊茶面馆,肇家浜路店,小吃快餐,上海,徐汇区,肇嘉浜路825号1号楼1楼D座,距地铁7/9号线肇嘉浜路站4号口步行350m,121.442361,31.199679,below50,3.6,3.5,3.3,3.3,368,人均50以内_中餐_干净卫生_海鲜面_中式早餐,黄鱼海鲜面_4|鱼香肉丝_6|小肥羊煨面_3|青花椒沙锅鱼_3|本店特色牛肉汤_1|香锅牛腩_1|猪肝煨面_8|蟹粉捞粉丝_4|双菇滑鳝煨面_4|金针菇肉片煲仔饭_2|肥牛方便面捞汤_2|台式排骨饭_2|十三香小龙虾_2|鲜虾云吞面_4|糟溜鱼片_3|福建炒面_2|炸猪排_2|咸菜肉丝乌冬面_2|皮蛋瘦肉粥_11|番茄鸡蛋煨面_21|咖喱牛腩饭_2|酱爆猪肝_2|橄榄菜肉末四季豆_3|双菇煲仔饭_3|麻辣碎肉面_2|三鲜鱼面筋_1|干锅肥肠_7|椒盐排条饭_9|咖喱鱼片盖浇饭_2|糖醋排骨面_2|干锅有机花菜_1|咖喱牛肉_1|沙茶肥牛煨面_58|酸汤肥牛_27|番茄牛腩面_3|香辣鸡柳面_2|豌杂酱拌面_1|春卷_1|辣鸡腿饭_2|草头_2|麻辣猪肚煨面_3|猪肝炒面_3|菠萝咕老肉_2|泰式炒土豆粉_2|本帮酸辣汤_1|红烧肉_6|特色地锅鸡_3|冷面_3|茶树菇牛柳_2|山城毛血旺_1|,0,1,2008,0
2021,149,西北红拉面,,小吃快餐,上海,徐汇区,罗香路15号,距地铁15号线罗秀路站1号口步行970m,121.437598,31.137798,below50,3.8,3.9,3.7,3.7,53,24小时营业,秘制辣椒油_1|牛肉拉面加大蒜叶_3|牛肉清汤_8|牛肉拉面+牛杂_2|牛杂拌面_7|酸菜肥肠面_7|牛肉拉面_29|牛杂粉丝汤_4|拌牛杂_3|牛肉刀削面_3|凉拌牛肉大份_6|,0,0,2020,1
2021,150,精品牛肉面,华济路店,小吃快餐,上海,徐汇区,华济路27号,,121.454412,31.117881,below50,3.4,3.5,3.6,3.5,30,沿街餐厅_人均30以内_有充电线_学生党吃饭_免费wifi,凉拌牛肉_3|牛肉炒刀削_2|红烧牛肉米粉_2|红烧牛肉盖面_4|牛肉砂锅_1|葱油饼_2|土豆牛肉盖浇饭_1|牛肉粉丝汤_3|鸡肉砂锅_1|,0,1,2015,1
2021,151,徐汇万科中心b1食堂,,小吃快餐,上海,徐汇区,南宁路970号,距地铁1/3/15号线上海南站10号口步行510m,121.429673,31.159548,below50,3.7,3.6,3.7,3.6,36,沿街餐厅_人均30以内_性价比高_人均50以内_学生党吃饭,鸡蛋黑木耳烩粉条_2|雪菜炒百叶_1|荠菜鲜肉馄饨_1|夫妻肺片_1|西红柿炒鸡蛋_1|手撕茄子_1|剁椒鱼头_4|酱鸭腿_5|酸辣粉_1|牛柳杏鲍菇_3|酱牛肉_2|小馄饨_4|大排面_3|,0,0,2017,1
2021,152,相厨老汤面,东安路店,小吃快餐,上海,徐汇区,东安路257号,距地铁4/7号线东安路站4号口步行90m,121.44951100000002,31.194437,below50,3,3.5,3.7,3.6,115,服务热情_可拼桌_性价比高_价格实惠_单人套餐_手机支付,焖蒸酥肉宴面_9|黑米红豆粥_1|笋尖_1|猪软骨宴面_13|松茸菌菇汤面_5|炸酱面_1|番茄牛肉面_1|相厨宴面_4|酸菜红烧牛肉面_4|椒香牛肉面_1|素凉面_1|拌牛肉_3|三丁凉面_4|笋尖凉面_1|红烧牛肉宴面_17|红烧肥肠_1|鸭腿饭_1|香辣肥肠拌面_2|老坛酸菜笋丝面_1|焖蒸酥肉_1|猪肉荠菜水饺_1|老母鸡炖汤面_1|菌菇面_1|肥肠宴面_5|葱油拌面_2|杏鲍菇卤肉拌面_1|牛肉水饺_3|焖蒸酥肉面_1|,0,0,2018,0
2021,153,精总食堂,,小吃快餐,上海,徐汇区,零陵路604号六号楼二楼,距地铁4号线上海体育场站2号口步行430m,121.44308999999998,31.189682,below50,3.6,3.6,3.6,3.5,31,10人以下包厢_楼宇餐厅_食材新鲜_有无烟区_有包厢,酸菜鱼_2|豇豆炒肉丝_1|酱鸭腿_1|四喜烤夫_1|辣肉面_1|椒盐虾_2|红烧肉_2|鸭血蛋花汤_1|花菜炒肉片_1|精中炸猪排_1|马桥豆干红烧肉_2|,0,0,2015,1
2021,154,千里香馄饨,双峰路店,小吃快餐,上海,徐汇区,双峰路288号,距地铁4号线上海体育场站2号口步行1.0km,121.443938,31.183988,below50,3.6,3.5,3.5,3.6,23,牛肉面_中式早餐_沿街餐厅_人均30以内_干净卫生,燕皮小馄饨_1|荠菜肉拌馄饨_4|千里香小馄饨_2|鲜肉虾仁大馄饨_1|,0,0,2010,1
2021,155,绝味鸭脖,百色路店,小吃快餐,上海,徐汇区,百色路1035号,距地铁15号线华东理工大学站1号口步行950m,121.432277,31.144223,below50,3.6,3.6,3.6,3.6,64,有无烟区_可外卖_沿街餐厅_有wifi_人均30以内,黑鸭香干_3|黑鸭鸭锁骨_4|五香鸭锁骨_10|藤椒鸡膝软骨_1|藤椒鸭脖_2|招牌鸭肠_1|酸辣藕片_7|五香鸭脖_4|鸡尖_3|招牌莲藕_2|招牌鸭架_2|脆脆肠_1|藤椒鸭食管_1|五香鸭舌_8|招牌海带结_1|,0,1,2015,1
2021,156,海上孟府,陕西特色小吃,小吃快餐,上海,徐汇区,徐虹中路19号-4,距地铁3/4/9号线宜山路站5号口步行160m,121.421479,31.189624,below50,3.4,3.5,3.5,3.5,57,有无烟区_沿街餐厅_人均30以内_免费wifi_人均50以内,凉皮_6|油泼扯面_5|biangbiang面_7|臊子面_8|肉夹馍_8|农家小炒肉_1|毛血旺_1|干锅花菜_1|玉米烙_1|油泼棍棍面_3|鱼香肉丝_1|辣子鸡丁_1|蚝油生菜_1|椒盐排条_1|酸辣土豆丝_1|,0,0,2017,1
2021,157,麦当劳,长桥沃尔玛店,小吃快餐,上海,徐汇区,老沪闵路809号,距地铁15号线罗秀路站3号口步行800m,121.42722,31.138791,below50,4,3.9,3.8,3.8,758,有儿童游乐场_有咖啡厅_商场餐厅_休闲小憩_西式早餐,岩烧风味忘形鸡翅_65|香草味奶昔_30|辣味麦乐鸡_17|麦麦脆汁鸡_11|朱古力热饮_5|双层芝士汉堡_4|双层深海狭鳕鱼堡套餐_3|双层安格斯厚牛菠萝堡_2|麻麻黑冰激凌_12|麦辣鸡翅特价_11|原味板烧早餐_4|热摩卡_3|不素之霸双层牛堡套餐_8|麦趣鸡盒_8|浓郁咖啡拿铁_3|甜点_2|双层吉士汉堡_53|小抹茶新地_13|麦咖啡_11|板烧鸡腿汉堡_4|冰玫瑰风味拿铁_2|椒盐金脆鸡翅_2|麦辣鸡腿堡麦乐鸡餐_95|薯条_90|麦辣鸡腿堡鸡翅餐_6|麦麦脆汁鸡套_5|红豆布丁派_2|金凤来福鸡排堡套餐_2|安格斯厚牛培根堡套餐_7|甜玉米_6|卤辣板烧鸡腿堡_2|麦麦脆汁鸡琵琶腿_2|那么大鸡排_16|香辣鸡翅_6|麦麦炸鸡桶特惠_2|蜜桃派特惠_2|双层原味板烧鸡腿麦满分_6|铁板鸡腿汉堡_10|买珍珠奶茶送麦辣鸡翅_2|香芒芒_2|板烧原味汉堡_38|板烧鸡腿堡鸡翅餐_30|香芋派菠萝派_21|双层吉食汉堡包_5|巨无霸套餐_4|蜜豆双旋风_2|麦辣鸡腿堡套餐_3|奥利奥草莓麦旋风_23|圆筒冰淇淋_12|麦当劳金黄脆薯格_4|麦辣鸡腿汉堡_4|大将巨无霸_2|,1,1,2007,1
2021,158,遇见小面,徐汇日月光店,小吃快餐,上海,徐汇区,漕宝路33号徐汇日月光中心B1层26号,距地铁1/12号线漕宝路站9号口步行110m,121.427974,31.170898,below50,4.5,4.6,4.6,4.6,1932,可停车_可拼桌_可自助点餐_可刷卡_有大桌,羊肉串_28|现包老麻抄手_54|热柠檬茶_2|煎饺_3|豌豆杂酱面_570|蜜汁烤鸡翅_23|现包骨汤抄手_19|滑溜溜奶茶_11|霸王炒鸡面_6|酸菜牛肉宽面_2|焦香烤猪蹄_447|红糖糍粑_27|爽口海草_18|酸菜牛肉小面_6|油炸花生米_2|红碗豌杂面_377|白玉酸梅汤_86|柠檬水_6|肥肠酸菜小面_7|羊肉烤串_44|茉莉冰粉_377|酸菜牛肉米线_4|霸王炒鸡饭_9|小小酸辣粉_334|遇见小面_198|现炸锅巴土豆_14|一颗卤蛋_5|原汤抄手_2|豌豆杂酱小面_1|番茄肥牛面_37|大勺肉酱酸辣粉_43|辣椒炒肉饭_4|白灼菜心_4|现炸小酥肉_38|铁板鸡汁锅贴_156|川式红烧牛肉面_9|红烧大肠面_5|小炒牛肉饭_1|酸菜鱼冒菜_43|现炸无骨鸡排_24|冻柠茶_9|霸王炒鸡饭单人餐_3|四川泡菜_1|狼牙土豆_93|茉莉冰粉 & 斑斓冰粉_143|番茄肥牛米线_13|孜然香辣烤翅_7|一口脆炸抄手_1|番茄肥牛米线单人餐_1|小面丸子_1|,1,1,2019,1
2021,159,沙县小吃,,小吃快餐,上海,徐汇区,漕溪路125弄金谷园15号,距地铁3号线漕溪路站3号口步行430m,121.432265,31.178478,below50,3.6,3.6,3.6,3.6,22,街边小店_有无烟区_沿街餐厅_人均30以内_有wifi,蒸饺_8|红烧牛肉面_1|小混沌_7|大排面_1|河粉_4|炒粉干_7|,0,0,2013,1
2021,160,香江小厨漕东支路店,,小吃快餐,上海,徐汇区,漕东支路1弄8号,距地铁1/12号线漕宝路站3号口步行670m,121.433678,31.173359,below50,3.5,3.3,3.3,3.3,26,带娃吃饭_元宵节_请客_可在店食_性价比高,剁椒鱼头_1|双色鱼头_1|石锅风味鸡_1|酱汁木耳_1|一品洞庭鱼头_2|商务套餐_2|干锅手撕鸡_1|酸菜鱼_1|松子鲈鱼_1|玉米烙_1|铁板手撕包菜_1|粉丝娃娃菜_2|香酥牛排_1|开胃牛蛙_3|绿茶饼_1|农家小炒肉_1|山药培根_1|,0,0,2008,0
2021,161,食其家·牛丼咖喱,裕德路店,小吃快餐,上海,徐汇区,裕德路45号-2临号商铺,距地铁1/4号线上海体育馆站4号口步行440m,121.43086,31.186773,below50,3.7,3.8,3.8,3.8,339,高大上_人气小吃_快速方便_上菜快_环境优雅,牛肉拉面_14|魔芋小结_1|特制咖喱_7|贡菜嫩竹笋牛丼_1|蛤蜊味噌汤_3|猪软骨拉面_7|秋刀鱼_1|冬菇滑鸡粥_1|牛肉牛肉土豆饼_11|和风寿喜锅_5|原味香肠_1|鱼籽包心丸_1|韩国泡菜牛丼_9|温泉蛋牛丼_12|海鲜什锦丼_1|山药牛丼_1|鳗鱼丼_3|泡菜锅_2|麻婆豆腐牛丼_1|三椒牛丼_3|番茄牛丼_4|鸡丸脆骨串_1|章鱼小丸子_3|大阪烧风味牛丼_2|爽滑奶香芝士牛丼_5|炸鸡块咖喱_3|招牌牛丼_56|炸鸡块_7|香辣四季豆_1|裙带丝_1|白萝卜_1|温泉蛋牛肉鳗鱼丼_21|日式爽滑蒸蛋_10|麻辣菌菇牛丼_2|和风寿喜烧_1|酱香茄子牛丼_1|,0,1,2015,1
2021,162,福建千里香馄饨王,,小吃快餐,上海,徐汇区,小闸镇街东50米,距地铁9号线桂林路站1号口步行730m,121.418495,31.175462,below50,3.7,3.7,3.7,3.7,8,可外卖_沿街餐厅_早餐,鲜肉小馄饨_2|荠菜肉小馄饨_1|,0,0,2014,1
